tran_id,TRAN_DATE,user_id,ProdId,amt
DHQEB,2017-02-18,603,6,75921.07612985466
OAJDO,2017-12-17,1229,16,126280.11466617188
KOYES,2017-07-27,314,10,13985.26700781184
IJWSU,2017-10-18,149,7,166973.24173072094
YDLKL,2017-07-02,421,7,127248.90741530915
TQZUE,2017-12-05,707,9,97386.24337129542
SQHJU,2017-09-24,401,7,89952.3789311563
JKDMH,2017-01-30,772,2,170534.74447154795
ZBAYN,2017-03-08,358,7,84268.26970019819
UUNPZ,2017-01-01,550,13,30832.89409892711
NKHXM,2016-08-02,97,9,191785.20446341342
MXVUS,2016-08-02,540,16,197481.97415835343
TXGBB,2016-12-16,900,4,1628.1414393472194
GRIGO,2017-12-05,906,5,35054.60494091537
RQUPC,2017-04-26,1498,8,192342.98422538282
ILBCX,2017-11-14,82,15,167046.57682738142
ZSBMG,2016-07-27,1225,5,90905.24264975419
SLKSK,2016-08-16,802,5,141916.2630563341
FJKZI,2016-08-02,987,12,119306.97294899462
NECPH,2016-11-22,1025,14,57097.122116329556
LABHA,2017-11-05,1472,10,80633.0631364725
EXRZQ,2017-04-17,1032,11,160015.8815043095
NFILD,2016-07-29,760,7,178787.33047066175
DZWMJ,2017-04-17,1424,10,129877.20436066091
ZGVYM,2017-04-26,997,12,158679.61375754036
FARRH,2016-11-02,1179,6,190578.40033122923
GZXTC,2017-01-19,263,13,180555.68106328056
WGAPG,2017-03-18,1313,10,11168.48311899501
MMWPQ,2016-08-26,1416,1,11451.239250739587
GOWHB,2016-07-18,884,9,95690.15479375856
SBDZX,2016-12-19,1398,13,33724.187867070235
SRJCU,2017-10-08,959,4,124860.3373373705
CPYUP,2016-09-03,294,8,125702.46076055008
ROSPH,2017-12-07,368,11,116877.41860944183
PHJJI,2016-12-28,202,4,147420.86282009052
JZBRG,2017-11-23,855,10,110232.15879283786
CIWYR,2017-09-26,968,8,175579.05668819102
NPOZL,2016-11-16,1221,8,29887.595284825118
QRIIC,2017-02-19,1020,10,101351.19642203598
RFDSW,2016-10-29,525,10,154841.20803623064
FEIYP,2017-07-06,210,5,161401.9421812892
LZMXP,2016-11-28,412,3,178898.19396278003
PVEKZ,2017-05-20,1075,9,57357.02008676815
WWLTP,2017-03-07,1467,6,113975.23694880372
UQSFT,2017-04-14,853,11,168318.53838183163
CLQPG,2017-05-05,1103,6,129330.04814754201
YDGKF,2017-04-02,1262,14,42891.75508831471
ZLBZU,2017-10-23,1390,6,70130.21657398765
QHZVY,2017-10-18,561,10,53570.63811563301
OHQUF,2017-03-02,870,13,31886.846348369225
BCXNQ,2017-01-02,818,10,144369.7447556637
NNXQX,2017-10-06,278,16,13451.298634837673
HKYYP,2017-07-17,1019,15,146576.98256713207
PDNYK,2017-09-26,974,3,66954.53417021302
GYJWW,2016-10-04,839,3,120355.41144733444
TOHOF,2016-07-15,1243,14,8675.742674074805
ITXVX,2016-12-29,374,6,31146.87926781046
RLSWR,2017-10-01,1124,10,124680.24591463606
IFFHJ,2016-09-17,449,5,187449.00865454332
NRPRV,2016-06-30,1372,13,56886.95575113476
YMAKU,2016-08-26,854,5,169595.53883315646
JQBFI,2016-12-23,1154,2,9846.254601238847
QSPTS,2016-11-05,1054,5,196066.9562070215
YPCEO,2016-12-10,647,5,191854.84069552436
CMYNL,2017-03-17,870,12,824.2472249837984
KPFUT,2017-12-07,142,9,1904.9496813208
QCQTE,2017-01-20,150,15,7988.541630844948
QSOXQ,2017-10-09,792,6,151852.5682142041
ARMCQ,2017-10-28,192,9,16611.887459386155
LNADO,2017-12-08,541,5,90756.97659365716
YPJKH,2017-01-07,137,10,89472.3931759094
CDQYU,2017-06-14,1340,4,26896.29488314136
YMRNB,2016-12-28,1233,8,65213.07527752005
LDCTA,2016-11-21,160,15,174465.1712856648
TGLJK,2017-05-31,1255,7,165432.36431292057
LHGHN,2017-08-27,1108,11,57834.72242257279
TTXTD,2017-01-29,1084,3,175098.36774168315
WFGJJ,2017-04-27,620,16,181031.24394822583
PQHUC,2016-08-13,942,3,45327.08265798992
GRKZX,2016-10-28,619,11,156358.4408287311
TOXMY,2016-07-08,834,4,82479.23075279186
FJNTX,2017-06-17,1289,2,66684.07636812962
PSQHE,2017-06-11,729,10,102551.8406027462
ZDDVI,2017-07-20,467,10,12843.036861434908
IZJPD,2016-09-16,1157,10,179037.19841371247
EIVXE,2017-04-12,1189,5,167023.5537131769
WRZMX,2017-06-10,871,3,38131.67645135025
DTGFY,2017-08-30,1212,4,109730.36311669406
RKUXS,2016-07-01,938,6,133236.20940594436
NGRRP,2017-05-02,1292,13,52168.15024226275
LRMUR,2016-07-23,855,4,70807.89826506606
QLWIM,2017-08-10,222,7,143496.1436986864
UNOZY,2017-02-18,749,5,30151.848881082442
LHQSJ,2017-09-12,1174,15,141428.7893058549
BSTUP,2017-07-04,227,6,196923.45707483153
DKDCG,2017-01-02,331,8,72669.54730085641
MACDV,2017-06-27,120,10,172434.09885693336
XRCED,2016-08-02,374,13,14669.705716367454
AIBXU,2016-07-13,804,1,131965.98858125528
NUUEA,2017-09-12,419,6,35690.643765601715
SJDRT,2017-09-13,1264,15,157044.82549303654
JNGSY,2016-12-23,669,15,45599.42310918772
WCTQR,2017-02-10,1417,9,122297.52865581562
ZKFBX,2016-11-08,1280,10,48815.95881139486
YDGTO,2016-09-03,938,8,5832.453808161353
ACQNK,2016-08-28,491,15,44167.20512305377
AYEWR,2016-07-04,1037,8,167923.67801699362
SHJYJ,2016-08-09,467,1,46937.61466031545
QNJVJ,2017-02-13,268,9,90769.46479234597
NAOZA,2017-01-17,78,3,96006.72225296343
DQSSF,2016-07-03,739,6,90379.8648549486
YAOMG,2016-10-31,490,14,117690.49733048081
MRDZM,2017-08-17,1027,6,52944.63772770102
GDKVE,2017-01-04,420,6,111173.59800204595
HMLHN,2017-10-27,1275,16,89073.4714465049
PLZPM,2017-03-12,321,13,113516.52822276499
JSZWD,2017-01-27,129,14,17011.562451879647
ERYOK,2017-01-31,1182,16,139402.9569851592
XFIQH,2016-07-24,1430,16,51045.84067225482
YRQDR,2017-10-04,293,8,148258.32672571827
LQEWS,2016-12-10,1177,5,95500.46478469299
RNKGG,2016-12-08,953,6,24373.376511261547
HBXGX,2016-08-24,1283,6,10366.525513693725
VINZD,2017-08-13,559,2,8411.734780367675
UGVCW,2017-08-04,1004,8,4017.3819881095696
GHXIH,2017-06-30,380,5,24375.542644489935
XDLTA,2017-04-30,1114,10,53473.42805468429
DBWLN,2017-11-14,536,3,92465.06443764706
WBRQB,2017-03-10,1039,9,77669.38131929218
APOUV,2017-10-28,330,7,88318.49407128152
EWKOQ,2016-12-16,1315,8,114929.83050892391
EHXVY,2017-04-18,80,12,76964.05695649516
PPPPW,2017-12-21,1332,3,53742.85601398056
CCJZI,2017-04-20,1362,2,187659.03036961058
GJSDZ,2016-07-13,1003,10,54625.24425309811
COMSS,2017-08-20,791,3,153446.25542480225
GHHKS,2016-10-27,930,16,101056.40013115009
NVKPH,2017-10-24,56,5,23987.523447924254
VYHWS,2017-07-07,1184,5,122654.39974280546
HCTBE,2017-08-03,1037,10,77877.07493363369
KJWPL,2017-11-23,414,3,152440.4776859755
AGBQD,2017-05-25,1446,5,74223.49448550865
WQQSC,2016-10-19,243,1,64116.01802323459
PIEZQ,2017-04-09,725,2,36722.52380928589
PZQIN,2017-01-02,1409,16,40247.25160142271
EZEFQ,2017-09-30,1040,7,10761.061547515461
VAKMP,2017-10-22,348,11,71025.25668766897
PVPZN,2017-10-24,120,7,77230.32410707376
FWATV,2016-08-31,301,16,172898.40365102407
VCSWH,2017-09-09,949,6,49220.65203936399
NUSHH,2017-10-02,1299,9,170464.17934395236
ZACTR,2016-09-01,869,16,154049.8097661419
ECEHL,2016-08-19,99,11,84549.98717080455
ZRNHH,2017-10-10,553,12,144746.64273122285
CXQDE,2017-01-12,17,2,68782.5318947765
MZQBZ,2017-01-10,628,13,48550.24328347699
KMMUL,2017-12-15,1467,10,145670.98772531454
NRBOW,2016-08-09,1258,15,145500.28701837698
ZMQDS,2016-11-25,328,10,126397.08446583165
IZQOS,2017-09-17,1469,5,81712.67181953075
EIWAS,2017-11-30,857,13,137987.10479909455
MMNKO,2017-07-07,1286,14,110170.26468384959
CVCDA,2016-09-06,1115,13,160425.56620340623
VMGXP,2017-01-19,989,9,149541.97049602703
QZPJZ,2017-10-13,1437,8,100141.54931814263
TXGBM,2017-01-31,718,7,17223.581191901616
ADCRR,2017-01-30,241,5,145785.5577982004
RLBBK,2017-03-03,1477,13,96262.64009540564
FYZGX,2016-07-23,678,7,63502.915296666804
EBULR,2017-11-20,1347,3,132867.16863399054
MAQXO,2016-10-24,1190,3,44963.26368106844
JOZVH,2017-01-05,1142,7,15624.180826975364
QGCGG,2016-07-30,1138,15,71927.1341326976
YINZH,2017-10-30,1252,11,65704.46064994462
NVMVG,2017-09-10,1390,4,157710.83111046327
AFPBI,2017-04-05,342,1,63148.730948796896
FMUZV,2016-08-31,1065,5,69976.89322034302
ICSNI,2017-04-03,1340,3,25334.770549828932
RNRIF,2017-06-30,872,8,68841.89205896443
YJKGQ,2016-09-04,239,11,44305.07133499819
DPGSQ,2017-11-07,1147,8,151274.67048911224
WCWJW,2016-07-19,664,11,194760.33259349046
GAVEK,2017-02-08,344,6,70727.17278090504
HHCKH,2017-10-13,1207,9,185829.2385344173
YVZIZ,2016-08-08,169,7,68280.8697127199
TEIWV,2017-01-31,1414,1,132360.621260885
GADZW,2016-07-20,1302,3,178147.34823699272
THXUK,2016-12-30,244,4,2611.0406314375114
ZUVQT,2016-07-30,1012,8,105150.69940735023
CQORT,2016-08-05,1210,3,14203.082859196404
XAZGI,2017-02-25,419,10,14877.633049678174
FUVNN,2016-09-18,872,12,107183.0152608391
AYIFQ,2016-10-30,877,5,81824.4505320841
ZVYHS,2017-08-15,156,9,101715.84764090604
GFKQZ,2017-10-12,1466,3,156340.61561230838
WXORN,2017-12-19,532,13,58119.71719981175
WTQKR,2017-02-14,155,5,23899.606479789927
YEYCR,2017-02-03,952,8,56463.938220245465
WHMHQ,2017-08-26,160,14,64939.16330028313
WWILO,2016-07-22,1033,5,147847.98846695016
KAYOX,2016-10-22,215,14,100375.34313217411
LFQYW,2017-09-28,606,8,112890.50936792251
INAQG,2017-10-06,477,13,100017.49315848439
AYZNZ,2016-09-12,1060,15,29915.735528116726
QQHKU,2016-11-28,1460,9,156883.2057394707
HRQZP,2016-10-31,592,11,174494.70390747456
OXTIN,2017-01-26,677,8,90159.75937142366
GYTJH,2017-09-11,463,16,95664.60972926949
CSCBB,2017-11-27,704,13,78753.25921273642
GNMZA,2017-03-15,1135,9,47903.73760754753
MKHXO,2017-06-30,810,7,91165.03611333517
GHQZV,2016-10-20,647,4,154524.091750384
RRTDE,2016-10-06,1283,2,179187.36097019017
OGSJF,2017-03-04,96,8,341.72065370690063
VOXJZ,2017-05-16,1424,11,102049.51373715649
VDNAA,2016-10-27,16,1,30403.39835457855
AVXLR,2017-05-10,1311,2,97364.50018785721
RPQYG,2016-08-21,1002,12,175030.96349577402
CJERY,2017-09-19,430,7,22893.723752829253
OQTWU,2017-02-18,794,8,169154.6041836795
QZSGX,2017-01-23,318,11,57297.85998826566
PEFOJ,2017-08-21,427,4,172845.86186509015
VHBHY,2017-08-26,39,6,161832.17503009678
GODVU,2016-07-18,1093,13,63726.27686339642
DHWZW,2017-08-20,351,14,54955.84412608829
WMTFD,2017-08-31,616,16,147099.56144488754
QQSNB,2016-10-16,625,5,176668.79535038958
TSCUO,2017-02-19,174,3,28280.792378282425
UAUGR,2017-07-28,664,10,135188.97669629985
DVRKD,2016-10-19,349,11,170301.11287754116
FXUWR,2017-08-24,119,3,65031.938003849566
HMTPU,2017-04-21,958,6,42045.79524099454
EIZCD,2017-05-17,1275,4,148815.14001566116
FMWDR,2017-07-02,840,3,88521.82448172878
FMOUW,2017-04-13,207,8,83269.6083503826
QDVLL,2017-02-02,391,14,99407.44339094782
NPWVN,2017-11-22,78,9,725.380629633321
NKDLJ,2016-08-30,527,9,18281.106360985967
JSIRW,2016-10-19,1116,3,14132.615228239963
SRRQU,2016-07-17,1496,16,12246.602702602406
OPQMN,2017-07-20,1155,9,71448.55006720767
SAOZW,2017-11-10,924,5,13061.900011155192
WFRDY,2017-10-15,35,15,90883.75479348148
SXPBZ,2016-07-30,1088,11,71328.1722989026
UJKLU,2017-01-21,133,8,174677.29512191753
YUPVE,2017-10-24,1441,2,61618.65231626329
IKRZS,2017-08-06,1359,8,40376.38631826243
BIXCV,2017-11-18,156,7,26421.621056406442
HGALN,2016-09-09,244,12,170211.85880590178
WMXUC,2017-02-26,226,7,181025.97221071002
LWSFL,2017-10-21,367,7,193380.32544462386
PWIHC,2016-07-02,351,11,69331.04670214026
ZLHYS,2017-10-29,670,12,124260.18875466968
OGMVM,2016-12-25,286,4,174866.47192165584
YTVAZ,2017-06-04,1105,13,138836.8294135387
LVAMT,2017-05-07,1200,8,141489.76756745338
LBENM,2017-10-28,1134,2,1040.1221345866406
UPYCD,2017-06-25,822,15,164016.65671555288
WBTZF,2017-03-15,565,10,175798.62780578586
NDXUX,2017-10-02,460,13,24156.275617714695
DHCNN,2017-06-28,151,5,55131.598609624336
GJPID,2017-04-10,69,2,179307.56037317842
CEXRS,2017-09-23,450,10,129588.17530310749
WWPLK,2017-11-20,560,12,95345.78747465283
YPQTQ,2016-10-08,392,11,130949.66059049618
IKNLP,2017-07-23,786,5,85746.77081765012
WXZFA,2017-10-17,1220,11,67324.41293273825
QXVGU,2017-05-14,100,16,66272.78798612749
ZLLAO,2017-01-03,779,9,197226.6831538579
ISJMI,2017-06-12,457,1,129756.20456774854
PUDJU,2017-03-11,568,1,187986.99011273836
OEXAY,2017-11-08,811,15,105836.76859326639
WREJG,2017-10-22,198,9,55247.629485718106
XZGZI,2016-08-29,1403,14,19964.767162572538
LHUKW,2016-07-29,1067,14,59709.155861035826
IOHOT,2016-08-30,940,4,98224.22457494719
IWIMG,2016-08-11,1360,12,171354.26258145203
FINCR,2017-02-23,1368,14,37396.8589823499
GZTVP,2016-10-28,898,16,1947.9764906019436
JUMXE,2017-06-19,6,13,67966.57669253141
TISPM,2016-12-20,1101,15,54097.86571671395
XDUNS,2017-05-19,873,14,174640.86070807668
WFDCD,2017-11-10,846,5,44863.597991849514
WHKWM,2017-05-23,234,10,50815.94865683694
OHWOH,2016-07-27,482,9,86998.755375161
BKAFY,2017-12-27,212,3,42255.83080539139
KXTFI,2017-08-21,1254,4,128858.73651368977
HOTQW,2017-05-24,1211,11,51731.12923621028
LIVNM,2017-05-28,784,14,180739.68761525335
LMSWS,2016-08-17,340,10,94099.14751053146
DKCUQ,2017-09-03,1061,11,59854.87455118903
LJKXY,2017-06-21,576,5,145465.66396542173
EPCJY,2017-08-23,782,8,112731.12257048374
IVEHA,2017-05-04,1221,11,67524.1382547384
GTMTG,2017-11-23,556,15,13506.175282108201
QYRTA,2017-12-14,30,9,170848.08229142468
DTWFL,2017-01-21,559,15,169675.2258017595
GQENF,2016-11-08,131,15,57864.27303333142
KDHGB,2017-03-17,875,7,76042.89054518745
ZSDFL,2017-02-19,791,1,61742.1125350085
YFIAD,2017-01-28,1150,11,193265.3525885154
AZSPP,2017-11-16,1075,10,45362.75100360592
GLKKG,2017-10-29,728,9,129797.18226517014
AWOYC,2016-11-24,835,16,69634.99651857208
DDZGL,2016-09-05,1455,14,172802.93732595208
RAMIX,2017-05-19,426,9,190279.69981001006
HLIBN,2016-09-02,1432,12,168430.1242270856
OHUZX,2016-07-31,1088,9,164754.4752411409
WCPXX,2016-07-05,1231,6,137213.24021528024
ARHZI,2017-05-10,500,1,60724.24039181712
ZEFAG,2017-11-03,486,9,172404.76464540523
DVPXD,2016-07-10,837,1,43757.015707823135
QYKYG,2016-09-15,379,3,82411.23216311954
JQXBP,2016-12-14,698,10,189226.76336919903
GNBCF,2017-07-28,655,8,45282.55409783257
SOJHT,2016-08-03,342,15,97004.31640489782
DEDON,2016-08-11,1216,2,129660.10983895275
TFFOM,2017-02-02,1439,1,63322.86466828323
GIFZP,2017-08-18,1040,12,107343.30979454322
ZYKNT,2016-08-05,972,7,189552.75725782232
VUGSL,2017-12-13,608,5,81295.47904582997
HIDQQ,2017-06-06,1363,9,160197.8875442243
MIOGX,2017-03-04,896,1,94694.29595146376
IPBLE,2017-03-04,729,3,29165.43808512977
IKHLB,2017-08-17,318,7,9623.876976869795
DBOTN,2016-08-16,585,12,169647.01354256526
MLRQI,2016-11-04,1330,10,101168.14433723906
TVBTV,2017-11-26,245,11,22813.600929087108
MKCPM,2016-11-03,150,7,192255.29659209712
DXFIS,2017-01-18,305,4,136543.38002295955
PJYDH,2016-07-27,1118,8,195624.07739600595
ENMJF,2016-08-13,1107,11,168129.21397638175
UOMOO,2016-10-25,950,9,56673.08848461927
IXRQQ,2016-09-02,142,14,157052.73458387773
CYUNT,2017-09-22,919,6,73734.5202965996
PRFDK,2017-03-30,1090,11,125116.05892434156
EQNRC,2017-12-11,646,5,164652.5784925099
QJAGS,2017-08-18,148,4,194926.09921655137
JHPWW,2016-12-23,383,11,136311.36883186473
XNCEC,2016-11-11,1338,15,190027.1565471762
FWCEI,2017-10-31,755,15,88893.48978979426
KIDVS,2017-09-04,451,13,89268.75094149109
AXHKS,2016-12-25,720,10,57924.822677118515
AOSGO,2017-07-02,1065,15,173552.27846391528
SINYU,2017-09-14,2,2,146536.48742128097
JNSHQ,2016-12-16,632,10,141238.50379883987
MNBIO,2017-04-24,3,14,99693.4555995349
DPZVS,2017-01-04,1160,12,191756.33643485603
QJHXG,2016-09-13,369,11,56797.39551340406
TDZFA,2017-05-13,398,8,128220.38495143961
PAPWC,2016-10-27,1045,10,101134.87488100583
WIGWV,2017-11-23,624,2,4178.885708015545
WCTBX,2017-01-30,895,5,124059.00461055781
DONQH,2017-08-02,727,4,164710.54351305973
IPHBP,2017-03-24,134,10,143661.14015503743
ERWPG,2017-05-17,102,10,4435.780323820837
ZLRAF,2017-08-09,786,2,28880.61871840344
DSCIB,2016-08-04,1361,16,193578.07216567665
FNPGL,2017-12-18,1214,2,164663.21044763582
LNKOL,2017-07-23,1363,2,47928.26910276999
ZOJVB,2016-08-15,1409,10,82138.97199699054
RFTBV,2017-06-08,1074,15,77615.29143824922
VJGSF,2017-06-08,1098,15,47397.946164489425
ZKLQE,2017-05-30,425,4,76032.49527451445
LTJER,2017-08-04,1096,16,72244.36472673863
WWCLU,2016-07-14,442,15,51180.6264147926
AEYKD,2017-11-30,391,6,107561.13444862727
HPKQA,2016-10-17,521,12,115652.86471654964
USQTG,2017-07-23,266,6,47257.488738364795
UNEMA,2017-05-06,1345,14,186495.59664434104
TMGZR,2017-11-21,1252,2,137827.01320328205
DDMRY,2017-09-18,609,2,81526.95497808575
EDPPY,2017-11-13,424,12,38046.667474589376
GVANX,2017-09-04,1181,12,43550.14086215587
VFRSZ,2017-04-05,1387,5,193994.81409099585
QYDVZ,2017-03-22,410,12,160533.3312864885
RDTIR,2016-07-06,1214,1,125200.3564043639
KQHTG,2016-10-22,509,8,2628.76500851259
ADZVC,2017-02-20,1481,11,72687.35120257645
PLWQU,2017-01-01,433,6,122035.26198282346
EPFMC,2017-04-02,788,5,199093.06819973965
XGXWE,2016-08-01,1213,10,48837.772326462094
TVVWW,2016-12-30,622,2,45926.55672572701
XECBA,2017-11-04,1416,8,85453.46959932536
ZQUGZ,2017-02-13,149,11,33317.29258118581
QMXVI,2016-10-14,1250,13,27933.614895730363
TSQSJ,2017-09-14,1346,10,182038.39919521334
CIVCS,2017-12-23,1062,12,12054.75100204687
EHYRF,2017-09-02,717,8,70513.36131705288
GSCTE,2017-12-13,1436,15,28907.157003876204
OFSBJ,2017-10-22,981,15,53453.581283024774
OBPEX,2016-07-10,1036,13,132194.88258932251
IPROA,2017-08-14,245,11,87352.69533042422
MFBNO,2017-09-14,779,6,72105.88348135483
DNDMF,2017-10-28,680,7,49605.321656540305
JYXVI,2016-07-19,1056,8,193987.1309625659
EDKRB,2016-09-26,628,10,167866.71232790488
OCLTF,2017-12-02,393,13,74958.60919151307
CEVGA,2017-10-06,294,16,80828.74370120365
SCQDQ,2016-07-03,614,13,187312.70009870394
ICUQP,2017-12-05,1221,4,95605.85722271813
NRXLI,2017-03-11,331,5,11025.388428098991
FVBBI,2017-10-13,758,8,1672.0363509033386
UWDRG,2017-06-24,1450,4,87341.87755180021
LEXXY,2016-09-17,849,2,185034.0415611487
BBBVJ,2016-09-20,398,12,60473.48902652952
OJXTY,2017-05-24,696,12,19405.316454760625
DPXSW,2016-07-02,295,4,150241.73902200875
CCTEG,2017-10-07,1023,12,36386.15687584876
JZNQG,2017-01-21,239,7,127038.66993504638
SOOBN,2017-12-05,388,15,8856.23253129284
WVVOK,2017-06-27,235,13,124629.01699415485
JJBLV,2017-09-25,361,2,188012.47433387945
DBKPG,2016-11-11,1013,10,112357.08073785077
DDMKJ,2017-01-17,406,13,23810.158198495745
EZFTC,2017-09-07,618,9,197379.90321340438
NKRIP,2016-10-22,812,7,125772.96864591993
RGBXX,2016-08-20,1159,2,126010.0416338831
FRTBJ,2017-06-19,158,15,85491.07385445476
EWHSB,2017-11-22,905,3,62243.520770448726
AUHYF,2017-11-27,317,9,178.7294115108029
VJSOO,2017-02-07,669,7,89744.55171460462
VBATM,2017-09-21,1223,3,125619.2719894954
EDRJT,2017-07-18,622,7,47736.97094660403
VGDFU,2017-02-13,974,8,30875.004557883014
ZOCSD,2017-12-28,362,6,14787.636788612435
PATFD,2017-02-22,514,4,30514.89291657068
CTMSS,2017-08-11,1054,10,103978.76980439469
DMUZK,2017-08-15,1137,4,173513.87941703032
JHKWK,2017-03-18,453,14,40787.21403450702
MTWRK,2016-10-14,729,13,75252.71798533187
JBSUB,2017-09-30,690,13,89154.16088575331
IKDPL,2017-03-31,653,9,142183.55668651423
TDFJG,2017-04-22,1365,10,30003.53451820368
IJHBT,2017-09-13,1467,14,147581.85153957843
SFSFI,2017-11-11,1498,5,32336.972676447796
IWPOD,2016-09-03,322,1,47226.03392346554
KWSMP,2016-07-17,46,16,72638.83926016126
TLLDB,2016-07-25,325,10,12870.38899302999
FSWCL,2017-01-16,244,7,92051.18906922765
SSWBE,2016-10-29,1468,11,70808.63183327108
NRZPI,2017-05-16,282,4,165302.42335638974
GZLBB,2017-02-08,23,12,22532.64365338079
IQEOW,2017-05-13,817,11,68214.92014064343
KTMCH,2016-08-17,728,2,127030.37807019688
SKRZO,2017-06-21,964,14,130363.07787236341
QCKKW,2016-12-07,935,7,193402.9964445192
VWPGO,2017-10-29,921,11,176112.96647971915
IRLMX,2017-11-20,84,2,152537.77467170957
DZOHI,2017-04-11,1325,11,17645.07608377821
MSMAM,2016-12-07,1070,16,118980.66523700033
GXZYF,2017-03-02,105,15,887.2366274451871
ESRGH,2017-05-01,577,15,175999.50336613855
LRQLB,2017-01-26,990,11,62153.55791407762
WDIBO,2017-12-14,1086,11,122103.8226491902
WJGYH,2017-03-27,249,10,89319.43589013608
XHZFC,2017-01-19,73,4,129646.38994900687
BFUWI,2017-07-14,150,2,194852.7133160725
SJXVX,2017-06-03,845,13,78647.21091313535
LKKNR,2016-10-17,113,5,181655.72084485556
BAFBZ,2016-08-03,31,16,147636.8730617694
PSIWZ,2016-09-09,512,4,182027.60377061737
RZPFO,2017-10-30,808,6,178763.3851909162
AIJLD,2017-04-04,270,1,122387.97491751889
ETDAF,2017-07-10,1148,13,131105.38084781286
AJBJP,2017-01-18,1002,7,88535.13836416352
JJCHZ,2017-03-12,1357,4,196147.66737752577
AILIC,2016-11-23,1364,16,63798.310978572204
SAHWU,2017-07-04,1076,1,138565.55694423243
NBFSF,2017-05-16,271,8,29598.464011105218
LKRJM,2017-12-04,290,13,86533.31951502957
EANYG,2016-10-27,944,11,139738.4506935999
NHMKP,2016-07-04,521,2,137552.47170689458
CCXGP,2016-12-04,228,11,62552.00388510824
RSJPJ,2016-10-27,1080,4,29664.51636050387
YMBDO,2017-08-18,419,4,199483.1723375385
OAISG,2017-06-11,1386,5,55345.311960993145
GZITJ,2016-11-04,180,3,84276.44186837258
DLIUL,2017-11-01,532,9,163953.680589435
KIVYK,2017-05-25,151,4,118659.38284068201
YGEXX,2016-10-27,193,9,174437.9270789454
FMCOT,2016-12-31,140,16,194140.8409413286
XKDXQ,2017-08-23,422,13,86131.13457842056
SOEVX,2016-07-22,859,8,174561.62488034437
WPKQL,2016-09-01,930,3,142142.0908499175
OKXIX,2016-07-16,1257,15,3460.28191250074
DPGWL,2016-09-13,828,7,38675.6440416177
FCLRQ,2017-03-18,348,10,120793.70920882198
KNVWK,2017-10-01,430,7,52531.058475216305
WJAUG,2016-11-09,776,5,73487.14137100452
XYDEE,2016-08-16,1099,6,128920.99261683898
EEGXV,2017-01-09,98,2,160875.4785142441
VFXZZ,2016-10-04,564,5,101462.5725566013
HSRCF,2017-03-17,833,13,60477.12444126938
VNIDN,2017-04-19,647,11,181767.2240550161
ZVTZY,2016-12-03,1140,10,151052.22931502925
CDLFP,2016-12-19,10,5,96819.26112427712
FAIGO,2017-01-25,1270,10,125118.93577770112
GLUDD,2017-12-04,787,2,174533.1981561039
ENKNH,2016-11-30,1337,5,29926.6613945649
KHGQZ,2017-02-16,981,4,180729.18684617785
TUJDG,2017-07-09,243,13,161209.3225499713
CBPSQ,2017-11-17,305,11,53511.21991001035
VFEOB,2017-08-16,1329,12,155976.24214980684
DRLPV,2016-10-03,611,16,95211.00676326644
MHPHL,2017-08-09,880,10,72354.94833100797
BZNIQ,2017-05-12,291,2,47197.4878322138
RHSEB,2017-03-08,241,12,50741.41574634043
QCANH,2017-07-15,1265,1,176875.5711332801
LYMDS,2017-02-03,645,14,28016.558711836904
LOPRD,2017-09-02,629,14,71795.08908037253
WCDPF,2017-09-02,224,12,133231.00522094246
DGCEV,2016-09-29,663,7,103078.1873826202
TTAVJ,2016-12-01,451,4,173501.76434321297
KJLOZ,2017-06-18,582,11,41311.682876075916
XHMQH,2016-08-13,145,5,194913.60003365148
